tconst,titleType,primaryTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,directors
tt3717182,movie,Winter Buoy,0,2015,86,"Documentary,Drama",7.2,38,nm1327281
tt1334109,movie,Quest for Honor,0,2009,63,Documentary,7.6,40,nm3470039
tt13450602,movie,Dreamland: The Burning of Black Wall Street,0,2021,98,Documentary,7.2,209,nm3817354
tt15454850,movie,Becoming,0,2021,63,Documentary,7.1,15,nm12950460
tt29173194,movie,On the Shore,0,2023,97,Drama,5,18,nm15265111
tt0219699,movie,The Gift,0,2000,111,"Drama,Fantasy,Horror",6.7,77759,nm0000600
tt13358000,movie,"Hey, bro!",0,2018,72,Documentary,7,10,nm12017980
tt33015212,movie,Taxi Monamour,0,2024,110,Drama,7.4,19,nm5740736
tt4080598,movie,100 Yen Love,0,2014,113,"Comedy,Drama",7.1,2951,nm3118757
tt12570464,movie,2 Urte 4 Hilabete eta Egun 1,0,2020,90,Documentary,7.8,8,nm5571906
tt2232594,movie,Wild Duck,0,2013,88,Drama,6,201,nm1032435
tt0441022,movie,The Dead One,0,2007,90,"Drama,Fantasy,Horror",3.5,724,nm0184937
tt22795840,movie,Yoshi Life: Squid Days,0,2022,,"Animation,Comedy,Crime",2.8,9,nm14143493
tt10342364,movie,For Prophet,0,2024,105,"Comedy,Drama,Family",5.5,105,nm2360096
tt1356825,movie,Woman with a Turban,0,2009,131,Drama,6.7,177,nm2538739
tt16429986,movie,PussyCake,0,2021,88,Horror,4.7,497,nm0655043
tt1337007,movie,Mow Crew,0,2009,,Comedy,8.8,10,nm1456075
tt3451254,movie,Yvone Kane,0,2014,117,Drama,6.7,108,nm0136673
tt2401215,movie,The Demon's Rook,0,2013,103,"Adventure,Fantasy,Horror",5.2,463,nm5052770
tt1645767,movie,Journal,0,2009,46,Drama,5.9,10,nm3068261
tt2220766,movie,Anyone Out There,0,2013,124,"Comedy,Drama,Romance",5.7,87,nm2876822
tt1828174,movie,Apricot,0,2014,86,Documentary,6.5,21,nm4289357
tt1405808,movie,Lost Persons Area,0,2009,109,Drama,5.5,199,nm0835249
tt33325820,movie,La buena suerte,0,2025,90,Drama,6.4,7,nm0703265
tt3819160,movie,White Pillow,0,2017,85,Mystery,4.4,15,nm6067080
tt1900950,movie,Over 90 & Loving It,0,2011,57,"Documentary,Family,Music",8.9,9,"nm3561473,nm3809423"
tt2041365,movie,He Film,0,2011,75,"Biography,Documentary,History",7,8,nm0449394
tt4777004,movie,Fixed,0,2017,92,Comedy,4.3,250,nm1586120
tt1303721,movie,The Green Monster,0,2009,78,"Drama,Horror,Thriller",4,71,"nm3101887,nm3101371"
tt1046897,movie,Calling It Quits,0,2008,86,Drama,5.5,65,nm2683621
tt22436062,movie,Dhoomam,0,2023,143,"Action,Drama,Thriller",5.7,1310,nm5237694
tt3521134,movie,The Look of Silence,0,2014,103,"Biography,Documentary,History",8.3,14381,nm1484791
tt1673591,movie,"Jeanne, aujourd'hui",0,2000,63,,7.4,8,nm0360528
tt8388054,movie,"Sequestro Moro, sentenza di morte",0,2011,68,Documentary,4.4,5,nm3144936
tt33307764,movie,The Impact: Groundbreaking Documentary,0,2024,,"Documentary,Drama,History",8.1,58,
tt6399158,movie,Fabricated City,0,2017,126,"Action,Crime",6.8,7133,nm2019556
tt2369323,movie,Stateless,0,2012,60,Documentary,9.3,49,nm0208820
tt27051027,movie,Love Li,0,2024,168,"Drama,Romance",6.4,13009,nm14631840
tt5033472,movie,"Juana Azurduy, Guerrillera de la Patria Grande",0,2016,100,"Biography,Drama",6.2,37,nm0762805
tt8453078,movie,Vijetha,0,2018,141,Drama,6.7,364,nm9857893
tt5531816,movie,The Second Lady,0,2015,110,Comedy,5.7,69,"nm6440886,nm13294796,nm12824908,nm13294797"
tt11529668,movie,Divorce Denied,0,2019,60,Documentary,6.7,9,"nm0644368,nm11238507"
tt27421074,movie,Cynara,0,2023,88,Documentary,7.2,14,nm4533583
tt7288594,movie,"They Live Here, Now",0,2018,64,Documentary,7.7,8,nm3320497
tt5571474,movie,The Apprentice,0,2014,,Documentary,6.9,38,nm8014335
tt14605914,movie,She Is,0,2019,106,Drama,7,13,nm7850688
tt1842364,movie,Fist of the North Star: The Shin Saga,0,2009,,"Action,Animation,Drama",6.9,25,nm1047180
tt9190404,movie,Kõik koletised on väljamõeldud,0,2018,45,Comedy,7.1,29,"nm10218493,nm10218494"
tt1562270,movie,Baseball Boys,0,2008,86,Documentary,7.1,9,"nm1037273,nm0791479"
tt3649882,movie,"Si je suis perdu, c'est pas grave",0,2014,95,"Documentary,Drama",5.2,15,nm1170265
tt31540565,movie,Forest,0,2024,84,Documentary,5.8,62,nm1729092
tt0765170,movie,Schattenland - Reise nach Masuren,0,2005,88,Documentary,6.5,11,nm0462899
tt3374760,movie,My Destiny,0,2013,80,Drama,7.2,9,nm3224812
tt0803049,movie,Oh Schuks ... I'm Gatvol!,0,2004,104,Comedy,5,164,"nm1584942,nm0776856"
tt11790094,movie,Dracula Vs Frankenstein,0,2002,81,Horror,3.8,6,"nm7164073,nm2376106"
tt10942166,movie,FP3: Escape from Bako,0,2021,,"Comedy,Sci-Fi",7.2,79,nm1875808
tt28115118,movie,Gardemariny 1787. Mir,0,2023,123,"Adventure,Drama,Family",2.4,125,nm0238679
tt5184474,movie,Forsaken Son,0,2017,90,Drama,6.5,33,nm6115153
tt0274057,movie,Robbie's Brother,0,2001,88,Comedy,5.8,59,"nm0098620,nm0233589"
tt12403702,movie,Death Toilet 3: Call of Doody,0,2020,65,"Comedy,Horror",4.5,30,nm0414405
tt29170059,movie,Darran Chhoo,0,2023,135,Comedy,9,46,nm15264652
tt2093215,movie,Race to World First,0,2013,68,Documentary,6.7,381,"nm1756855,nm0444116"
tt2534684,movie,Shakespeare's Globe: All's Well That Ends Well,0,2012,138,"Comedy,Drama",7.5,63,nm5381707
tt7834494,movie,Girls und Panzer das Finale: Part II,0,2019,54,"Action,Animation,Comedy",7.5,354,nm1598205
tt6149934,movie,Fanko,0,2016,,"Action,Drama,Thriller",7.3,795,nm1466372
tt0487958,movie,Stephanie's Image,0,2009,72,"Crime,Drama",5.5,77,nm1135120
tt2165254,movie,A Última Famel,0,2010,,Comedy,5.9,69,nm1796990
tt8085890,movie,Po cem muzi touzí,0,2018,95,"Comedy,Fantasy,Romance",6,519,nm4695478
tt7390088,movie,La Gran Madre,0,2019,97,"Documentary,Drama",6,39,"nm2955744,nm2953361"
tt5930882,movie,Styckmordet: Berättelsen om en rättsskandal,0,2005,95,"Documentary,Drama,History",6.4,9,"nm0257775,nm6684678,nm0677892"
tt15737442,movie,Contact: The CE-5 Experience,0,2023,,Documentary,7,104,nm8981908
tt6159072,movie,Dada,0,2005,125,Thriller,5.5,29,
tt3971732,movie,Karisik Kaset,0,2014,107,"Drama,Music,Romance",5.8,2338,nm3735802
tt2379679,movie,Approaching the Elephant,0,2014,89,Documentary,7.1,265,nm3199021
tt1567609,movie,Get the Gringo,0,2012,96,"Action,Drama,Thriller",6.9,113119,nm0344496
tt4835252,movie,Il professor Cenerentolo,0,2015,90,Comedy,4.6,655,nm0682251
tt26248044,movie,Killer Ex,0,2024,94,Action,3.9,52,nm2693408
tt2009459,movie,Deleted,0,2011,45,"Drama,Fantasy,Mystery",7.2,16,nm3069588
tt1130841,movie,Jani Gal,0,2007,100,"Drama,History",7.9,257,nm1847732
tt6443346,movie,Black Adam,0,2022,125,"Action,Adventure,Fantasy",6.2,290644,nm1429471
tt2243215,movie,2021,0,2013,87,Drama,6.5,29,"nm4902431,nm2205027"
tt32915470,movie,Norma: Antara Mertua dan Menantu,0,2025,134,"Drama,Romance",5.5,131,nm1507117
tt5702600,movie,Guppedantha Prema,0,2016,121,"Drama,Romance",7.3,43,nm8128050
tt30496004,movie,Chum!,0,2024,,Horror,3.3,74,nm11873152
tt6802206,movie,Dead Burger,0,2017,45,"Comedy,Horror",3.6,30,nm7331271
tt7458638,movie,One Night in October,0,2017,104,"Drama,Horror,Mystery",3.3,149,nm5402584
tt0275295,movie,The Decay of Fiction,0,2002,73,Drama,7.7,90,nm0642271
tt18225588,movie,Newtok,0,2021,93,Documentary,8,13,"nm13439858,nm9784946"
tt1997417,movie,La ritournelle,0,2011,,Drama,6.7,9,nm0133980
tt8396186,movie,Amavas,0,2019,134,"Horror,Thriller",2.8,407,nm1022024
tt2834762,movie,Dorothy Marie and the Unanswered Questions of the Zombie Apocalypse,0,2013,63,"Comedy,Drama,Thriller",4.8,8,nm3837702
tt0325651,movie,"Jesus, Mary and Joey",0,2005,105,"Comedy,Romance",4.8,440,nm0006786
tt29169633,movie,Tamso,0,2023,,"Drama,Horror,Thriller",8.6,44,nm10754907
tt11457044,movie,Collateral Damage - The Ambassadors Ball,0,2022,,"Drama,Romance,Thriller",9.2,29,"nm10181673,nm10177532"
tt10091272,movie,Honey Trap,0,2022,90,Thriller,1.8,41,"nm3225840,nm13252949"
tt15456216,movie,Transamericana,0,2020,,Documentary,6.8,6,nm3604067
tt3827726,movie,Romeo & Juliet,0,2017,101,"Drama,Romance",5.8,23,nm1272759
tt1274265,movie,Dark Room Theater,0,2009,82,Comedy,5.2,24,nm1335354
tt2545046,movie,Dores de Amores,0,2013,77,"Comedy,Drama",5.7,35,nm2051948
tt27843079,movie,Mask: With a Polite Smile,0,2023,105,"Comedy,Mystery,Thriller",7.1,708,nm6736788
tt2720844,movie,Paris the Great Saga,0,2012,300,Documentary,7.5,42,nm2219454
tt30523087,movie,Fanatic,0,2024,90,Thriller,5,20,nm10897198
tt20765394,movie,Khela Hobe,0,2023,,Drama,6.6,14,nm11354835
tt0843358,movie,My Dog Tulip,0,2009,83,"Animation,Drama",6.8,1800,"nm0276414,nm1202628"
tt1270277,movie,Sympathy for Delicious,0,2010,96,Drama,5.6,2099,nm0749263
tt4052176,movie,Bullets Over Petaling Street,0,2014,87,"Action,Comedy",5.2,13,"nm6784619,nm1160749"
tt0134084,movie,Scream 3,0,2000,116,"Horror,Mystery",5.7,173196,nm0000127
tt0197750,movie,Paranoid,0,2000,93,"Crime,Horror,Thriller",4,2452,nm0241090
tt7567114,movie,Job,0,2017,45,"Drama,Fantasy",8.4,35,nm1497931
tt21374984,movie,Queen Rising,0,2023,85,"Mystery,Thriller",8,434,nm5573822
tt33711707,movie,Pei Kottu,0,2025,126,"Comedy,Horror",8.2,396,nm16593913
tt13540122,movie,Khodahafez Refigh,0,2003,,War,6.8,59,nm0067122
tt6616436,movie,LoveSexHate,0,2017,71,Drama,6.2,6,nm3324251
tt14846930,movie,Malencolía,0,2021,75,"Drama,Horror,Thriller",6,33,nm1900694
tt0230350,movie,Jacks or Better,0,2000,80,"Comedy,Crime,Drama",4.8,38,nm0005608
tt14242854,movie,House in Time,0,2023,,"Drama,Fantasy,Mystery",7.3,45,nm2414949
tt13435054,movie,Loose Connection,0,2021,,"Action,Comedy,Thriller",6.2,6,nm7083838
tt0301214,movie,"My Boss, My Hero",0,2001,98,"Action,Comedy,Crime",6.2,906,nm1082740
tt7474434,movie,Drácula Barcelona,0,2017,88,Documentary,7.2,32,nm0695396
tt2942530,movie,Dove posarono i suoi piedi,0,2013,,Documentary,8.5,9,nm1029841
tt21229186,movie,Chupa,0,2000,109,Horror,4.1,36,nm0393931
tt8767626,movie,Raduaa,0,2018,130,"Comedy,Sci-Fi",4.7,109,"nm4856668,nm16555328,nm15392454"
tt12519802,movie,War of the Worlds: The Attack,0,2023,85,"Horror,Sci-Fi,Thriller",3.2,3282,nm3254806
tt2697592,movie,Tu Mera 22 Main Tera 22,0,2013,114,Comedy,5.4,346,nm5515430
tt4974616,movie,Smuggling Hendrix,0,2018,92,"Comedy,Drama",6.6,1280,nm2652686
tt4979704,movie,Thau Chin o Xiem,0,2015,96,"Biography,History",6.7,16,nm7552751
tt27116369,movie,Sardara and Sons,0,2023,101,Drama,6.4,45,nm13003690
tt1356851,movie,Tarzan ke Kota,0,2008,90,Comedy,4,9,nm1460562
tt3802668,movie,Govindudu Andari Vaadele,0,2014,160,"Action,Comedy,Drama",5.7,2956,nm0885537
tt9104216,movie,Latex - Fetish or Fashion?,0,2017,150,Documentary,5.8,17,nm3520077
tt14064662,movie,The Braves,0,2021,99,"Comedy,Drama",6.7,514,nm4016643
tt23571276,movie,Sons of a Preacher,0,2022,121,Drama,7.3,19,nm3292200
tt12567084,movie,UFO Conspiracies: The Hidden Truth,0,2020,60,Documentary,5.5,1107,nm1497680
tt7512950,movie,Survivors,0,2018,87,Documentary,8,33,"nm2341608,nm3639496,nm8456849,nm2122359"
tt2023620,movie,New York Is Now,0,2011,73,"Biography,Documentary",2.8,7,
tt26235278,movie,Podval Gospodina Grinberga,0,2023,99,"Crime,Thriller",5,55,nm14439574
tt17505176,movie,DushtaKoota,0,2022,138,"Action,Crime,Thriller",9,29,nm13380673
tt6092924,movie,Interstelar 3: Zero X,0,2017,45,"Comedy,Horror,Sci-Fi",4.9,51,nm8439816
tt2915200,movie,Ruby Skye P.I.: The Haunted Library,0,2012,57,"Family,Mystery",8.1,20,nm0363596
tt30850035,movie,"Surf on, Europe!",0,2024,92,"Documentary,Sport",7.8,22,"nm15562093,nm15562092"
tt1521056,movie,Super Art Market,0,2009,92,Documentary,8.2,16,nm0813449
tt8669800,movie,Kadke Kamal Ke,0,2019,136,Comedy,6.4,18,nm9957721
tt9228680,movie,Avevo un sogno,0,2018,84,Documentary,7,14,nm5281678
tt1031215,movie,Behind the Mask,0,2006,72,Documentary,7.5,205,nm2653712
tt1212442,movie,Shadows in Paradise,0,2010,87,"Action,War",3.4,432,nm0560927
tt0442751,movie,Cafundó,0,2005,102,"Biography,Drama,History",6.3,280,"nm0079343,nm0119226"
tt0453543,movie,Scar,0,2005,92,Horror,3.2,345,nm1881816
tt7309654,movie,First Kiss,0,2017,113,"Comedy,Romance",5,676,nm4724324
tt11125820,movie,"The Great 14th: Tenzin Gyatso, the 14th Dalai Lama in His Own Words",0,2023,82,Documentary,8.9,185,nm3690990
tt0330468,movie,Jack of Diamonds,0,2001,84,"Action,Adventure,Crime",4.6,50,"nm1233021,nm1233556"
tt14456750,movie,Phantom Summer,0,2022,106,"Horror,Musical",5.8,71,nm3389197
tt11505680,movie,Death Rider in the House of Vampires,0,2021,92,"Horror,Western",3.5,407,nm0200752
tt1478965,movie,The Negotiator: The Movie,0,2010,123,"Action,Drama",5.4,132,nm1077332
tt0209109,movie,Fourplay,0,2001,87,Comedy,4.8,718,nm0082802
tt27497191,movie,Silver's Uprising,0,2023,,Documentary,8.1,25,nm5335753
tt5676466,movie,Dui Noyoner Alo,0,2005,153,Drama,7.8,52,nm8109041
tt3195606,movie,Discarded,0,2013,111,"Drama,Thriller",8.6,25,nm1297139
tt11062332,movie,6Stringz,0,2019,76,Music,4.3,10,"nm11041994,nm11041995,nm4577669"
tt18377922,movie,Crazy Fellow,0,2022,145,Thriller,6.2,190,nm13451366
tt16428836,movie,Snow White Dies at the End,0,2022,105,"Comedy,Drama",6.5,132,nm1176443
tt7154994,movie,Ranchi Diaries,0,2017,93,Thriller,8,107,nm4136040
tt28495418,movie,The Red Suitcase,0,2023,87,"Drama,Mystery",5.7,754,nm6234409
tt0791488,movie,Saddle Up with Dick Wrangler & Injun Joe,0,2009,100,"Comedy,Drama,Western",6.6,48,nm2407490
tt1686306,movie,Bashment,0,2011,110,Drama,6.1,205,nm0086333
tt29994753,movie,"Oh, Canada",0,2024,91,Drama,5.7,1930,nm0001707
tt1059828,movie,See Jane Run,0,2007,86,Horror,3.2,203,nm0916287
tt28819055,movie,Magic Mirror Anthology,0,2020,67,Horror,3.4,9,nm4829793
tt4263892,movie,Mashad Ibad-94,0,2005,108,Comedy,5.5,59,nm3241768
tt3586118,movie,Hero of the Underworld,0,2016,90,Drama,4,216,nm0898681
tt7878510,movie,Nobody's Home,0,2017,70,Documentary,6.5,11,nm4304417
tt0479550,movie,Ten Skies,0,2004,101,Documentary,6.9,289,nm0072159
tt33009202,movie,Mustard Man,0,2024,,Comedy,9.4,21,nm16364985
tt14537248,movie,Nefarious,0,2023,97,"Drama,Horror,Thriller",6.4,33812,"nm0465484,nm0813301"
tt4714998,movie,Steel Chamber,0,2014,100,Mystery,3.5,16,nm5350514
tt11843900,movie,Wedi Nowadina Lamayi,0,2020,120,Drama,6.8,50,nm6312545
tt0297470,movie,Wrong Numbers,0,2001,75,,7.6,54,nm1060915
tt2535042,movie,Boku ga shokei sareru mirai,0,2012,87,Mystery,5.3,8,nm0464815
tt1742334,movie,Sabotage,0,2014,109,"Action,Crime,Drama",5.7,67444,nm0043742
tt5236656,movie,The Unseen,0,2016,70,Drama,7.1,11,nm3821223
tt31529048,movie,Jesus Thirsts: The Miracle of the Eucharist,0,2024,90,Documentary,7.5,69,nm7512544
tt4357714,movie,The Sex Trip,0,2016,81,"Comedy,Fantasy",4.4,820,nm3444404
tt10173160,movie,Moka Noir: No More Coffee in Omegna,0,2019,93,Documentary,7.3,10,nm3747835
tt13269868,movie,We Might As Well Be Dead,0,2022,94,Drama,6,401,nm6560412
tt0395972,movie,North Country,0,2005,126,Drama,7.3,46055,nm0138927
tt29314352,movie,Sermon to the Birds,0,2023,103,Drama,7.9,38,nm10196665
tt21257870,movie,Family Portrait,0,2023,73,Drama,5.7,83,nm9768467
tt28004484,movie,Bina Band Chal England,0,2023,123,"Comedy,Romance",6.2,837,nm4687647
tt2325518,movie,Beneath,0,2013,90,"Horror,Sci-Fi,Thriller",3.5,5157,nm0275244
tt26687700,movie,Meghan & Kate: Women of Windsor,0,2023,53,Documentary,1.2,24,nm14310608
tt1887899,movie,The Door Ajar,0,2011,83,"Biography,Documentary,Drama",4.9,7,nm0427162
tt16119566,movie,The Redeemers,0,2022,92,"Comedy,Horror,Thriller",5.1,190,"nm4243448,nm1666958"
tt4136456,movie,The Virtuoso,0,2021,110,"Action,Thriller",5,10127,nm0821406
tt4082624,movie,What Tomorrow Brings,0,2015,90,"Documentary,Drama,News",7.7,42,nm2521807
tt15162634,movie,Eiga Osomatsusan,0,2022,,Comedy,6.2,35,nm3108153
tt2952076,movie,Kamen Rider Wizard in Magic Land,0,2013,62,"Action,Adventure,Fantasy",7.1,100,nm3769292
tt0157836,movie,Island of the Dead,0,2000,91,"Horror,Thriller",2.8,1009,nm0816074
tt5563624,movie,Yaaruku Yaaro,0,2007,115,Romance,7,45,nm8006956
tt0373981,movie,Control,0,2003,111,"Comedy,Crime,Drama",7.6,27676,nm0030735
tt0221885,movie,Contaminated Man,0,2000,100,"Drama,Thriller",4.9,1209,nm0382776
tt2892282,movie,Haus Tugendhat,0,2013,117,Documentary,6.7,25,nm0717545
tt12839228,movie,Full of Noise and Pain,0,2020,101,Western,4.8,14,nm11791701
tt7752858,movie,Jamaica,0,2017,98,Comedy,7.3,1084,nm1166475
tt0808447,movie,The Last Pogo Jumps Again,0,2013,200,"Documentary,Music",9.2,53,"nm0002418,nm2336324"
tt14766636,movie,You Have to Come and See It,0,2022,64,"Comedy,Drama",5.9,662,nm0343903
tt15680242,movie,Mutlu Oyuncak Dükkani,0,2022,,Animation,5.7,42,"nm11240278,nm14026606"
tt3723940,movie,Irony of Catharsis,0,2016,,"Comedy,Drama",5.8,12,nm6293719
tt2248719,movie,Coin,0,2012,98,"Horror,Mystery",4,60,nm3008388
tt4171252,movie,Apple Pie: Yummy Adventures in Hi-8,0,2011,62,"Biography,Documentary,Music",8.3,8,nm6856708
tt2343617,movie,Heart of a Lion,0,2013,104,"Drama,Romance",7,4281,nm1933648
tt2106774,movie,The Period,0,2007,105,Comedy,5.7,35,nm0808524
tt6862538,movie,Yellow Rose,0,2019,94,"Drama,Music",6.6,1386,nm1597602
tt4382792,movie,Bloodlines: The Art and Life of Vincent Castiglia,0,2018,91,"Biography,Documentary",8,23,nm1341944
tt7931602,movie,Fame-ish,0,2020,94,Comedy,5.1,85,nm0632383
tt10122846,movie,Cult,0,2019,82,"Comedy,Drama",6.4,74,nm4807264
tt13515772,movie,Trust,0,2022,,Drama,8.4,98,nm4509732
tt0233478,movie,Concerto fi Darb Saada,0,2000,90,"Drama,Music,Romance",6.3,38,nm0252799
tt1758820,movie,Tiburon,0,2013,87,"Drama,Thriller",8.3,36,nm1637750
tt4065212,movie,Bakery in Brooklyn,0,2016,100,"Comedy,Romance",4.6,1893,nm1423555
tt7380726,movie,Piazza Vittorio,0,2017,76,Documentary,6.3,129,nm0001206
tt0906665,movie,Sukiyaki Western Django,0,2007,121,"Action,Western",6.1,16065,nm0586281
tt4134660,movie,Erba Celeste,0,2015,97,"Comedy,Drama,Thriller",4,11,nm6698351
tt0426459,movie,Feast,0,2005,95,"Action,Comedy,Horror",6.2,34976,nm0347657
tt9648162,movie,Õigus õnnele,0,2018,95,Drama,5,25,nm2281224
tt35308665,movie,Penance,0,2025,,Drama,8.3,39,nm11314796
tt2359175,movie,Mayamohini,0,2012,150,"Comedy,Drama",3.8,705,nm0859074
tt3757400,movie,Sejoli,0,2014,92,"Comedy,Drama,Romance",6.2,78,nm0019471
tt14598754,movie,Honsla Rakh,0,2021,145,"Comedy,Drama,Romance",7.3,8017,nm5500664
tt5699154,movie,C'est la vie!,0,2017,117,"Comedy,Drama,Romance",6.9,12646,"nm0619923,nm0865918"
tt7511008,movie,Paradise Beach,0,2019,93,"Action,Thriller",4.6,2571,nm0244378
tt14728334,movie,Diggajaru,0,2001,160,Drama,8.5,105,nm1321189
tt9113222,movie,Concur,0,2018,62,Drama,8.2,6,nm10183998
tt8099264,movie,Frozen in Russia,0,2018,93,Comedy,5.9,78,nm6418005
tt0329083,movie,Fine Dead Girls,0,2002,77,"Drama,Thriller",7.1,2530,nm0558094
tt2931140,movie,New Life,0,2016,88,"Drama,Romance",6.1,1036,nm1988958
tt1226219,movie,Chi nasce tondo...,0,2008,85,Comedy,6.1,98,nm0885338
tt6576586,movie,The Job Interview,0,2017,132,Sci-Fi,8.2,26,"nm0123385,nm1119631,nm8830056"
tt15437330,movie,Of Things Past,0,2023,83,Drama,6,31,"nm7339841,nm0858663"
tt9683478,movie,The Half of It,0,2020,104,"Comedy,Drama",6.9,45297,nm1226108
tt31262680,movie,Eks,0,2024,121,Romance,4.5,189,"nm2885934,nm4078209,nm11412226"
tt1405771,movie,An Encyclopedia of Unconventional Women,0,2009,105,Comedy,6.4,96,"nm2128244,nm2488481,nm1234345,nm0870324,nm1119445,nm0945369,nm3394909"
tt13293212,movie,Morgan's Mask,0,2023,106,Drama,8.5,19,nm11495233
tt7506626,movie,Julia 17 -,0,2017,96,Drama,6.6,30,nm4134174
tt1124396,movie,Gitler kaput!,0,2008,95,"Action,Adventure,Comedy",3,2354,nm0049592
tt1063675,movie,Which Way Today,0,2007,90,,5.9,40,nm0904401
tt1832949,movie,The Pit,0,2012,112,Documentary,7.3,6,nm2025292
tt10376384,movie,Go Back,0,2020,98,"Crime,Drama",5.8,139,nm6297649
tt24083008,movie,Andança - Os Encontros e as Memórias de Beth Carvalho,0,2022,115,"Biography,Documentary,Music",8.4,77,nm1236037
tt0357774,movie,I'd Rather Be in Philadelphia,0,2003,,"Comedy,Thriller",7.5,16,nm0860707
tt1724962,movie,Beyond Outrage,0,2012,110,"Action,Crime,Drama",6.7,7538,nm0001429
tt1258954,movie,Death on the Prowl,0,2003,77,Drama,4.3,18,nm1172502
tt0231971,movie,Restless,0,2000,111,"Drama,Romance",5.6,4013,nm0521803
tt2802140,movie,Burned Wings,0,2012,105,Drama,5.5,8,"nm5596516,nm5596077"
tt2638140,movie,Tokyo Refugees,0,2014,130,Drama,6.5,110,nm0765767
tt0297189,movie,Injustice,0,2001,100,Documentary,7.3,151,"nm1058308,nm1058948"
tt28317366,movie,Kids in a Cage,0,2023,86,Documentary,8,72,nm3795124
tt2084951,movie,Watchdog,0,2012,107,"Comedy,Family",5.3,56,nm4723772
tt0201844,movie,Survival Island,0,2002,85,"Horror,Thriller",2.5,4677,"nm0384862,nm0384863"
tt5716316,movie,Shakespeare's Diaries,0,2016,90,Comedy,5.8,449,nm2450532
tt4978710,movie,Marjorie Prime,0,2017,99,"Drama,Mystery,Romance",6.3,7034,nm0021899
tt3498918,movie,The Summer House,0,2014,95,Drama,5.7,500,nm1322402
tt0898887,movie,14 Days in Paradise,0,2007,87,"Comedy,Romance",4.7,31,nm0548776
tt1724965,movie,Innocence,0,2013,96,"Fantasy,Horror,Mystery",4.5,1435,nm0112668
tt3395648,movie,Christmas at Rosemont,0,2015,95,Drama,6.7,1029,nm0677943
tt1248236,movie,Premante Inthe,0,2006,,,5.6,11,nm2382713
tt3470762,movie,Julio Sumiu,0,2014,94,"Comedy,Crime,Drama",5.4,189,nm0075644
tt0418020,movie,The Novice,0,2006,89,Drama,6,318,nm1664091
tt0401462,movie,The Helix... Loaded,0,2005,97,"Action,Adventure,Comedy",2.2,705,nm1570070
tt0417844,movie,Kampfansage - Der letzte Schüler,0,2005,102,"Action,Sci-Fi",5.1,496,nm1662702
tt1586245,movie,Cage Fighting Women,0,2009,,Documentary,6.7,11,nm1624960
tt4225158,movie,Loa,0,2016,61,"Documentary,History",8.8,10,nm1499605
tt5592704,movie,Four Giants in Milan,0,2014,,Documentary,8.8,6,nm8032794
tt11735158,movie,Studio One Forever,0,2023,96,Documentary,7.9,117,nm1294668
tt17378682,movie,Eternity at Last,0,2021,92,Documentary,7.2,17,nm3283576
tt0373818,movie,El embrujo del Sur,0,2003,83,Animation,6.4,34,nm0062524
tt21873280,movie,Bad Actor,0,2023,129,Drama,7.4,1006,nm11528021
tt7618032,movie,Hiripoda Wassa,0,2006,,"Drama,Romance",6.7,42,nm6662806
tt3798208,movie,Jump Jilani,0,2014,160,Comedy,5.7,87,nm2694941
tt0432302,movie,Inamorata,0,2004,,,8.7,20,nm1760809
tt2811086,movie,"Dzien, w którym umre",0,2004,49,Drama,7.2,28,nm2586993
tt0903849,movie,Heckler,0,2007,80,"Comedy,Documentary",6.1,2856,nm0011689
tt18884826,movie,Satu untuk Selamanya,0,2022,70,Drama,7.7,11,nm12321263
tt0281312,movie,Two Unknown Photographers,0,2001,155,Documentary,9.2,12,nm0600634
tt1585572,movie,Mocland - A super space adventure,0,2008,84,"Adventure,Animation,Sci-Fi",5,50,nm3428724
tt1556175,movie,Kamen Rider Movie War 2010: Kamen Rider vs. Kamen Rider W & Decade,0,2009,98,"Action,Adventure,Fantasy",6.7,252,nm0853393
tt15331186,movie,Good Mourning,0,2022,93,Comedy,3.1,2742,"nm0446622,nm8615156"
tt2305276,movie,It's All in Lebanon,0,2011,62,Documentary,8,8,nm1953429
tt29313435,movie,Marrying the Mafia: Returns,0,2023,99,"Comedy,Crime",7.2,11,nm1659911
tt1337549,movie,The Supermarket,0,2009,116,"Comedy,Drama",7.8,25,nm2582335
tt1020979,movie,Nesio,0,2008,100,"Comedy,Crime,Drama",6.3,89,nm0183063
tt1363091,movie,The Stranger in Us,0,2010,107,Drama,5.7,546,nm0098360
tt2124779,movie,Echelon,0,2011,68,"Crime,Drama",7,13,nm2864277
tt0282599,movie,Il Mare,0,2000,105,"Drama,Fantasy,Romance",7.5,9776,nm0497416
tt5777780,movie,Sucedió en Madrid,0,2016,,Comedy,8.2,6,nm5223080
tt4665586,movie,How to Fake a War,0,2019,84,Comedy,4.5,404,nm0381328
tt3319608,movie,Suburbanite,0,2014,62,"Comedy,Drama",8.6,12,nm4688475
tt15295240,movie,Love 360,0,2022,120,Romance,6.8,335,nm5408057
tt0424999,movie,Enfants terribles,0,2005,,"Comedy,Drama",6.4,367,nm0625892
tt1738293,movie,Khichdi: The Movie,0,2010,120,"Comedy,Family",7.3,3166,nm0438089
tt22802132,movie,Kanaani,0,2023,,"Drama,Romance,Thriller",9.1,9,nm4955111
